title,provider,description,update_frequency,coverage,dimension,url,category,category_aws,platform,currency,price_mode,price,volume,size,data_sample
海关失信名单,中国经济信息社有限公司,海关失信名单产品汇集由海关总署及各地方海关发布的海关失信企业信息。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险,weekly,CN,15.0,https://nidts.chinadep.com/ep-hall/spec?id=3956,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1073741824.0,
安全生产,中国经济信息社有限公司,安全生产名单产品汇集安全生产监督管理总局以及各级地方安监局发布的安全生产数据信息。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险类金融机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险,weekly,CN,14.0,https://nidts.chinadep.com/ep-hall/spec?id=3955,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1610612736.0,
失信被执行人,中国经济信息社有限公司,失信被执行人产品是中经社红黑名单数据产品的重要板块，数据总量近二百万，时间覆盖近二十年数据。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，场景包括申请信贷、风险识别的审核管理等领域,weekly,CN,25.0,https://nidts.chinadep.com/ep-hall/spec?id=3954,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,2147483648.0,
行政处罚,中国经济信息社有限公司,行政处罚产品是汇集包括发改委，税务总局，市场监管总局、交通运输部等多个部委，以及各级政府单位、主要行业协会的处罚数据，数据总量接近二百万条，时间覆盖近二十年数据。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，帮助用户应对合规要求、了解隐藏威胁、预防交易过程中的潜在风险,weekly,CN,34.0,https://nidts.chinadep.com/ep-hall/spec?id=3953,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,42949672960.0,
拖欠农民工工资名单,中国经济信息社有限公司,拖欠农民工工资数据来自人社部及全国各级地方社会保障局公布的公开数据。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险,weekly,CN,36.0,https://nidts.chinadep.com/ep-hall/spec?id=3952,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1610612736.0,
交通运输黑名单,中国经济信息社有限公司,交通运输黑名单产品汇集由交通运输部和各级交通监管局发布的1年内违法超限运输超过本单位货运车辆10%的道路运输企业信息。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险,weekly,CN,12.0,https://nidts.chinadep.com/ep-hall/spec?id=3951,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,2899102924.8,
环保处罚,中国经济信息社有限公司,环保处罚产品汇集生态环境部及各级地方环境局发布的环保处罚类数据。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险,weekly,CN,12.0,https://nidts.chinadep.com/ep-hall/spec?id=3950,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1395864371.2,
税收违法,中国经济信息社有限公司,税收违法产品汇集国家税务总局及各地方税务局发布的税收违法数据。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险,weekly,CN,17.0,https://nidts.chinadep.com/ep-hall/spec?id=4027,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1395864371.2,
金融监管,中国经济信息社有限公司,金融监管产品覆盖金融监管总局、央行、证监会和外汇管理局等机构公布的处罚数据，时间维度覆盖超二十年，总量超二十万条。可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险,weekly,CN,36.0,https://nidts.chinadep.com/ep-hall/spec?id=3948,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,6227702579.2,
企业舆情事件,中国经济信息社有限公司,"覆盖全网披露的舆情信息涉及的公司，包括上市公司、发债人及一般企业，及对应的事件信息，并对相应的事件的正负面情感及情感重要性进行等级划分,可作为持牌征信机构数据来源，由其采买后用于企业和银行、保险等金融类机构，服务于申请信贷、风险识别的审核管理等领域，助力客户预知潜在风险",daily,CN,11.0,https://nidts.chinadep.com/ep-hall/spec?id=4029,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,4398046511104.0,
园区全维度,中国经济信息社有限公司,精细化分类覆盖全国各省市园区及园区内企业；丰富的园区画像；可对比其他园区发展情况（区域发展规划，投资机会和优势吸引投资者，政策制定，基础设施规划，企业服务，市场调研，监测和评估）,daily,CN,18.0,https://nidts.chinadep.com/ep-hall/spec?id=3946,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,51539607552.0,
公司基础分,中国经济信息社有限公司,ESG基础数据从环境、社会、治理三个一级维度，从公司行为、战略管理、治理成果、环境治理、环境监管、资源使用、产品及服务、利益相关方、员工关系、社会公益共11个二级维度，以及企业违规等42个三级维度得分来全面衡量一家企业的非财报部分表现，综合多维度衡量企业表现，揭示企业可能面临的风险,yearly,CN,12.0,https://nidts.chinadep.com/ep-hall/spec?id=3944,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,21474836480.0,
公司总得分,中国经济信息社有限公司,包含ESG相关指标评价体系和评分数据库，数据范围包括企业的环境管理制度建设、污染处理措施、绿色项目投资、节能节水情况、员工培训、消费者隐私保护、产品专利保护、外部认证、廉政建设等计算得出公司的ESG总得分,yearly,CN,17.0,https://nidts.chinadep.com/ep-hall/spec?id=3943,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,12884901888.0,
市场价格供需,中国经济信息社有限公司,市场价格供需产品聚焦国内外天然气市场价格、供需数据，覆盖细化至省、市的天然气行业生产、消费、进口、LNG 航运、国内外天然气以及相关竞争能源品种的价格行情、气温变化等数据。各项数据更新及时，其中，LNG进口数据方面能做到实时统计。,yearly,CN,21.0,https://nidts.chinadep.com/ep-hall/spec?id=3941,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1932735283.2,
政策法规标准,中国经济信息社有限公司,政策法规标准产品聚焦国内天然气行业政策、法规、标准，助力用户实时了解全球LNG贸易及我国LNG进出口政策,yearly,CN,21.0,https://nidts.chinadep.com/ep-hall/spec?id=3940,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1073741824.0,
产业链基础设施,中国经济信息社有限公司,E-Gas产业链基础设施数据覆盖国内天然气全产业链、全球LNG产业链基础设施概况。,yearly,CN,21.0,https://nidts.chinadep.com/ep-hall/spec?id=3939,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,3435973836.8,
绿色项目,中国经济信息社有限公司,新华财经绿色项目产品结合当下热点，依托双碳主题数据，从政策法规、宏观指标、碳交易行情、碳金融等多个维度去收集双碳相关的数据，涵盖绿色项目详情、行业类别、融资额等维度，为银行、基金等各类金融机构去提供数据支撑,yearly,CN,25.0,https://nidts.chinadep.com/ep-hall/spec?id=3937,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,209715200.0,
企业榜单,中国经济信息社有限公司,企业榜单产品聚焦企业特色标签，包括人工智能、类脑智能等是十余项企业标签。依托大数据技术进行存储、建模、分解、运算、统计，全面展现企业在人工智能领域的价值亮点维度。主要服务于各类企业及金融行业机构，发掘企业用户的核心价值,daily,CN,9.0,https://nidts.chinadep.com/ep-hall/spec?id=3934,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,3221225472.0,
企业政府支持,中国经济信息社有限公司,企业政府支持产品包括政府资金支持补助、政府支持培育项目企业、科创比赛获奖企业等，共包含10个标签小类，依托大数据技术进行存储、建模、分解、运算、统计，全面展现企业价值亮点维度。主要服务于各类企业及金融行业机构，发掘企业用户的核心价值,daily,CN,32.0,https://nidts.chinadep.com/ep-hall/spec?id=3933,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,536870912.0,
企业资质证照,中国经济信息社有限公司,企业资质证照产品涵盖许可证照企业、行业规范准入企业等方面，共包含45个标签小类，依托大数据技术进行存储、建模、分解、运算、统计，全面展现企业价值亮点维度。主要服务于各类企业及金融行业机构，发掘企业用户的核心价值,daily,CN,28.0,https://nidts.chinadep.com/ep-hall/spec?id=3932,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,536870912.0,
企业科创能力,中国经济信息社有限公司,企业科创能力产品涵盖企业知识产权、科创资质、研发资质等方面，共包含45个标签小类，依托大数据技术进行存储、建模、分解、运算、统计，全面展现企业价值亮点维度。主要服务于各类企业及金融行业机构，发掘企业用户的核心价值,daily,CN,23.0,https://nidts.chinadep.com/ep-hall/spec?id=3931,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1073741824.0,
特色农产品价格风向标,中国经济信息社有限公司,新华财经农产品价格及价格指数产品提供主要流通农产品价格及其价格指数。覆盖具体农产品和指定日期，以及该农产品最新及历史产销价格、价格指数情况，包括脐橙、马铃薯、芒果、红枣、苹果、花椒、辣椒和香蕉等,yearly,CN,13.0,https://nidts.chinadep.com/ep-hall/spec?id=3929,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,1073741824.0,
资本市场,中国经济信息社有限公司,聚焦全球主要股市监管政策及市场动向，及时播报影响全球股市的重要资讯，敏锐把握影响市场的动态信息，对市场、行业板块、上市公司、独角兽企业等全面覆盖，为投资者提供针对性的资讯及投资参考,daily,CN,53.0,https://nidts.chinadep.com/ep-hall/spec?id=3928,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,483183820800.0,
债券市场,中国经济信息社有限公司,聚焦全球主要主权债务及国内债券品种， 实时追踪市场波动，分析收益率走势，解读基本面、金融数据、央行货币政策影响。由于市场的数据和信息过于繁多， 需要对采集到的数据进行提炼和加工，可推送静态和动态图表、语音甚至视频,daily,CN,53.0,https://nidts.chinadep.com/ep-hall/spec?id=3927,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,150323855360.0,
大宗商品,中国经济信息社有限公司,聚焦海内外商品期货市场，关注大宗商品价格走势、产业链动态、宏观政策、产业政策，提供及时专业的分析解读,daily,CN,53.0,https://nidts.chinadep.com/ep-hall/spec?id=3925,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,236223201280.0,
企业金融行为,中国经济信息社有限公司,企业金融行为产品涵盖企业上市、发债、投融资、并购、股权质押等多个金融行为。全面展现企业金融方面价值维度。主要服务于各类企业及金融行业机构，发掘企业用户的核心价值,daily,CN,56.0,https://nidts.chinadep.com/ep-hall/spec?id=3930,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,3221225472.0,
货币市场,中国经济信息社有限公司,聚焦人民银行、银保监会等部门政策，提供及时专业的分析解读；跟踪资金市场流动性走势，洞察大资管领域事态动向；涵盖银行、保险、信托、消费金融、支付等领域热点，致力提供既快又准、既广且深的金融市场信息资讯,daily,CN,53.0,https://nidts.chinadep.com/ep-hall/spec?id=3924,金融,Financial Services Data,Shanghai Data Exchange,RMB,negotiation,0.0,0,193273528320.0,
